dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,28.309153,22.933689,47.408831,16.420771,48.335969,57.895118,6.166003
0.010000,28.476896,22.912585,47.577897,16.906592,48.582090,24.612095,6.150537
0.010000,28.649134,22.888418,47.751822,17.392539,48.594645,1.255472,6.137500
0.010000,28.825866,22.861488,47.930594,17.877152,48.461297,-13.334781,6.126887
0.010000,29.007100,22.832126,48.114191,18.359712,48.256063,-20.523425,6.118685
0.010000,29.192861,22.800695,48.302592,18.840096,48.038404,-21.765936,6.112886
0.010000,29.383189,22.767591,48.495778,19.318631,47.853488,-18.491594,6.109479
0.010000,29.578146,22.733238,48.693738,19.795958,47.732678,-12.080992,6.108459
0.010000,29.777805,22.698093,48.896467,20.272899,47.694138,-3.854004,6.109824
0.010000,29.982258,22.662644,49.103970,20.750332,47.743265,4.912779,6.113575
0.010000,30.191605,22.627414,49.316261,21.229060,47.872833,12.956719,6.119721
0.010000,30.405950,22.592960,49.533358,21.709688,48.062795,18.996269,6.128269
0.010000,30.625396,22.559880,49.755283,22.192487,48.279828,21.703284,6.139232
0.010000,30.850030,22.528811,49.982055,22.677254,48.476724,19.689595,6.152620
0.010000,31.079917,22.500431,50.213687,23.163173,48.591903,11.517913,6.168437
0.010000,31.315081,22.475458,50.450174,23.648667,48.549386,-4.251709,6.186682
0.010000,31.541974,22.455636,50.677931,22.775722,-87.294452,-13584.383769,6.203821
0.010000,31.755434,22.439424,50.892005,21.407447,-136.827570,-4953.311796,6.210858
0.010000,31.967886,22.424732,51.104965,21.295986,-11.146106,12568.146340,6.217339
0.010000,32.179311,22.411428,51.316808,21.184284,-11.170156,-2.404939,6.223260
0.010000,32.389690,22.399382,51.527532,21.072428,-11.185572,-1.541669,6.228622
0.010000,32.599011,22.388462,51.737137,20.960487,-11.194147,-0.857458,6.233425
0.010000,32.807260,22.378544,51.945622,20.848512,-11.197438,-0.329078,6.237668
0.010000,33.014428,22.369499,52.152988,20.736543,-11.196933,0.050438,6.241350
0.010000,33.220507,22.361204,52.359234,20.624604,-11.193899,0.303378,6.244473
0.010000,33.425482,22.353538,52.564352,20.511855,-11.274886,-8.098639,6.247037
0.010000,33.629330,22.346379,52.768325,20.397302,-11.455273,-18.038702,6.249041
0.010000,33.832025,22.339612,52.971133,20.280818,-11.648452,-19.317952,6.250486
0.010000,34.033545,22.333119,53.172758,20.162438,-11.838004,-18.955184,6.251372
0.010000,34.233867,22.326786,53.373180,20.042194,-12.024440,-18.643548,6.251701
0.010000,34.432969,22.320502,53.572381,19.920114,-12.207977,-18.353776,6.251473
0.010000,34.630829,22.314156,53.770343,19.796226,-12.388731,-18.075387,6.250688
0.010000,34.827427,22.307643,53.967049,19.670560,-12.566612,-17.788096,6.249348
0.010000,35.022740,22.300856,54.162480,19.543146,-12.741411,-17.479827,6.247455
0.010000,35.216748,22.293692,54.356620,19.414019,-12.912709,-17.129845,6.245010
0.010000,35.409429,22.286053,54.549453,19.283220,-13.079937,-16.722781,6.242014
0.010000,35.600761,22.277841,54.740961,19.150795,-13.242426,-16.248947,6.238469
0.010000,35.790722,22.268960,54.931129,19.016803,-13.399254,-15.682800,6.234377
0.010000,35.979288,22.259320,55.119942,18.881308,-13.549464,-15.020958,6.229742
0.010000,36.166439,22.248832,55.307386,18.744389,-13.691893,-14.242888,6.224565
0.010000,36.352149,22.237410,55.493447,18.606137,-13.825271,-13.337799,6.218851
0.010000,36.536396,22.224971,55.678114,18.466654,-13.948232,-12.296176,6.212602
0.010000,36.719156,22.211435,55.861374,18.326062,-14.059277,-11.104461,6.205824
0.010000,36.900405,22.196729,56.043219,18.184493,-14.156870,-9.759331,6.198521
0.010000,37.080120,22.180777,56.223640,18.042099,-14.239398,-8.252726,6.190700
0.010000,37.258276,22.163513,56.402631,17.899047,-14.305205,-6.580750,6.182366
0.010000,37.434850,22.144870,56.580186,17.755521,-14.352626,-4.742064,6.173529
0.010000,37.609818,22.124788,56.756303,17.611721,-14.380008,-2.738182,6.164196
0.010000,37.783159,22.103209,56.930982,17.467863,-14.385745,-0.573744,6.154377
0.010000,37.964197,22.079060,57.113623,18.264135,79.627157,9401.290179,6.151920
0.010000,38.180965,22.051855,57.332092,21.846930,358.279498,27865.234101,6.164493
0.010000,38.394021,22.027643,57.546519,21.442664,-40.426587,-39870.608448,6.175309
0.010000,38.603318,22.005965,57.756936,21.041720,-40.094377,33.221018,6.184392
0.010000,38.808830,21.986388,57.963379,20.644255,-39.746521,34.785530,6.191772
0.010000,39.010541,21.968503,58.165880,20.250148,-39.410725,33.579666,6.197475
0.010000,39.208439,21.951929,58.364471,19.859125,-39.102269,30.845548,6.201525
0.010000,39.402519,21.936308,58.559179,19.470765,-38.835999,26.627045,6.203947
0.010000,39.592774,21.921304,58.750025,19.084574,-38.619106,21.689240,6.204762
0.010000,39.779196,21.906606,58.937025,18.700021,-38.455311,16.379476,6.203987
0.010000,39.961772,21.891925,59.120191,18.316576,-38.344416,11.089513,6.201638
0.010000,40.140487,21.876992,59.299528,17.933751,-38.282564,6.185187,6.197729
0.010000,40.315318,21.861558,59.475039,17.551130,-38.262058,2.050689,6.192270
0.010000,40.486240,21.845397,59.646723,17.168394,-38.273671,-1.161315,6.185270
0.010000,40.653221,21.828299,59.814577,16.785377,-38.301658,-2.798731,6.176739
0.010000,40.816226,21.810077,59.978598,16.402060,-38.331733,-3.007538,6.166685
0.010000,40.975219,21.790561,60.138784,16.018638,-38.342124,-1.039045,6.155117
0.010000,41.130163,21.769602,60.295139,15.635530,-38.310867,3.125697,6.142047
0.010000,41.281024,21.747070,60.447673,15.253403,-38.212657,9.820969,6.127490
0.010000,41.427771,21.722853,60.596406,14.873204,-38.019921,19.273665,6.111465
0.010000,41.570383,21.696858,60.741367,14.496169,-37.703449,31.647115,6.093999
0.010000,41.708849,21.669011,60.882606,14.123836,-37.233312,47.013762,6.075125
0.010000,41.843172,21.639252,61.020186,13.758033,-36.580348,65.296363,6.054885
0.010000,41.973374,21.607538,61.154194,13.400857,-35.717587,86.276076,6.033332
0.010000,42.099496,21.573838,61.284741,13.054634,-34.622329,109.525807,6.010532
0.010000,42.221600,21.538131,61.411959,12.721856,-33.277724,134.460515,5.986562
0.010000,42.339776,21.500405,61.536010,12.405108,-31.674847,160.287684,5.961511
0.010000,42.454133,21.460652,61.657080,12.106970,-29.813840,186.100686,5.935483
0.010000,42.564805,21.418864,61.775379,11.829853,-27.711695,210.214574,5.908593
0.010000,42.671947,21.375035,61.891138,11.575981,-25.387124,232.457028,5.880967
0.010000,42.775730,21.329156,62.004610,11.347144,-22.883693,250.343152,5.852740
0.010000,42.876337,21.281211,62.116057,11.144722,-20.242239,264.145366,5.824055
0.010000,42.973959,21.231183,62.225752,10.969445,-17.527660,271.457938,5.795056
0.010000,43.068787,21.179048,62.333967,10.821523,-14.792283,273.537673,5.765891
0.010000,43.161010,21.124781,62.440971,10.700454,-12.106910,268.537304,5.736704
0.010000,43.249109,21.069532,62.544961,10.398976,-30.147783,-1804.087293,5.711596
0.010000,43.348401,21.004117,62.663865,11.890371,149.139543,17928.732639,5.689554
0.010000,43.444544,20.937664,62.780738,11.687364,-20.300703,-16944.024629,5.667111
0.010000,43.537558,20.870213,62.895635,11.489676,-19.768846,53.185709,5.644303
0.010000,43.627473,20.801804,63.008615,11.297994,-19.168152,60.069423,5.621170
0.010000,43.714328,20.732473,63.119748,11.113263,-18.473139,69.501259,5.597757
0.010000,43.798170,20.662253,63.229111,10.936350,-17.691260,78.187917,5.574112
0.010000,43.879058,20.591175,63.336791,10.767988,-16.836227,85.503265,5.550290
0.010000,43.957054,20.519263,63.442879,10.608799,-15.918919,91.730848,5.526344
0.010000,44.032228,20.446542,63.547472,10.459274,-14.952500,96.641880,5.502334
0.010000,44.104655,20.373029,63.650669,10.319753,-13.952027,100.047262,5.478320
0.010000,44.174413,20.298743,63.752574,10.190414,-12.933937,101.809038,5.454363
0.010000,44.241579,20.223699,63.853286,10.071260,-11.915448,101.848932,5.430523
0.010000,44.306236,20.147911,63.952907,9.962120,-10.913916,100.153139,5.406861
0.010000,44.368463,20.071393,64.051534,9.862666,-9.945456,96.846072,5.383435
0.010000,44.428339,19.994160,64.149258,9.772418,-9.024736,92.071950,5.360300
0.010000,44.485939,19.916229,64.246165,9.690690,-8.172890,85.184640,5.337511
0.010000,44.541337,19.837621,64.342333,9.616749,-7.394080,77.880980,5.315115
0.010000,44.594605,19.758360,64.437831,9.549807,-6.694151,69.992874,5.293158
0.010000,44.645810,19.678473,64.532719,9.488831,-6.097613,59.653853,5.271679
0.010000,44.695016,19.597995,64.627048,9.432925,-5.590640,50.697286,5.250714
0.010000,44.742285,19.516963,64.720859,9.381080,-5.184437,40.620255,5.230293
0.010000,44.787675,19.435422,64.814182,9.332284,-4.879670,30.476756,5.210442
0.010000,44.831242,19.353422,64.907038,9.285572,-4.671120,20.854999,5.191180
0.010000,44.873041,19.271017,64.999438,9.239995,-4.557734,11.338606,5.172524
0.010000,44.913123,19.188266,65.091384,9.194679,-4.531595,2.613845,5.154484
0.010000,44.951540,19.105235,65.182872,9.148784,-4.589545,-5.795020,5.137068
0.010000,44.988340,19.021991,65.273888,9.101554,-4.722981,-13.343563,5.120279
0.010000,45.023571,18.938605,65.364411,9.052301,-4.925298,-20.231730,5.104118
0.010000,45.057283,18.855153,65.454415,9.000409,-5.189202,-26.390346,5.088580
0.010000,45.089521,18.771711,65.543868,8.945344,-5.506518,-31.731640,5.073660
0.010000,45.120333,18.688357,65.632735,8.886624,-5.871941,-36.542254,5.059350
0.010000,45.149765,18.605172,65.720973,8.823861,-6.276321,-40.438058,5.045640
0.010000,45.177862,18.522235,65.808540,8.756718,-6.714308,-43.798710,5.032517
0.010000,45.204672,18.439627,65.895390,8.684923,-7.179473,-46.516488,5.019968
0.010000,45.230238,18.357429,65.981472,8.608245,-7.667857,-48.838420,5.007979
0.010000,45.254606,18.275720,66.066737,8.526508,-8.173658,-50.580107,4.996536
0.010000,45.277821,18.194579,66.151133,8.439598,-8.690996,-51.733741,4.985620
0.010000,45.299925,18.114085,66.234607,8.347403,-9.219559,-52.856275,4.975217
0.010000,45.320962,18.034314,66.317106,8.249882,-9.752096,-53.253722,4.965310
0.010000,45.340974,17.955340,66.398576,8.146990,-10.289132,-53.703656,4.955882
0.010000,45.360006,17.877224,66.478977,8.040113,-10.687699,-39.856631,4.946914
0.010000,45.378105,17.800007,66.558286,7.930909,-10.920458,-23.275922,4.938387
0.010000,45.395316,17.723727,66.636484,7.819815,-11.109353,-18.889459,4.930282
0.010000,45.411685,17.648416,66.713553,7.706921,-11.289412,-18.005902,4.922578
0.010000,45.427252,17.574106,66.789477,7.592359,-11.456165,-16.675393,4.915258
0.010000,45.442059,17.500824,66.864239,7.476251,-11.610889,-15.472394,4.908304
0.010000,45.456144,17.428597,66.937827,7.358748,-11.750270,-13.938009,4.901700
0.010000,45.469544,17.357448,67.010227,7.239980,-11.876741,-12.647169,4.895428
0.010000,45.482294,17.287398,67.081427,7.120071,-11.990955,-11.421423,4.889473
0.010000,45.494428,17.218467,67.151419,6.999143,-12.092800,-10.184461,4.883820
0.010000,45.505978,17.150670,67.220192,6.877350,-12.179271,-8.647068,4.878455
0.010000,45.516973,17.084023,67.287740,6.754801,-12.254963,-7.569183,4.873364
0.010000,45.527443,17.018538,67.354057,6.631618,-12.318253,-6.329075,4.868533
0.010000,45.537415,16.954228,67.419136,6.507920,-12.369814,-5.156102,4.863951
0.010000,45.546916,16.891100,67.482974,6.383808,-12.411161,-4.134665,4.859605
0.010000,45.555969,16.829165,67.545568,6.259411,-12.439727,-2.856608,4.855483
0.010000,45.564598,16.768426,67.606916,6.134830,-12.458104,-1.837650,4.851575
0.010000,45.572826,16.708890,67.667018,6.010164,-12.466574,-0.847024,4.847870
0.010000,45.580672,16.650561,67.725873,5.885484,-12.468038,-0.146421,4.844359
0.010000,45.588157,16.593440,67.783482,5.760942,-12.454168,1.387020,4.841032
0.010000,45.595300,16.537529,67.839848,5.636550,-12.439211,1.495697,4.837879
0.010000,45.602117,16.482827,67.894972,5.512461,-12.408955,3.025618,4.834892
0.010000,45.608626,16.429335,67.948860,5.388724,-12.373670,3.528452,4.832064
0.010000,45.614842,16.377049,68.001514,5.265398,-12.332583,4.108680,4.829385
0.010000,45.620780,16.325967,68.052940,5.142616,-12.278173,5.441060,4.826849
0.010000,45.626453,16.276084,68.103143,5.020372,-12.224466,5.370722,4.824449
0.010000,45.631876,16.227397,68.152131,4.898797,-12.157443,6.702251,4.822177
0.010000,45.637060,16.179900,68.199911,4.777926,-12.087150,7.029336,4.820028
0.010000,45.642016,16.133586,68.246489,4.657827,-12.009902,7.724736,4.817995
0.010000,45.646757,16.088449,68.291874,4.538538,-11.928904,8.099786,4.816072
0.010000,45.651291,16.044481,68.336076,4.420154,-11.838315,9.058964,4.814253
0.010000,45.655630,16.001673,68.379103,4.302687,-11.746752,9.156235,4.812534
0.010000,45.659781,15.960018,68.420965,4.186222,-11.646457,10.029565,4.810910
0.010000,45.663754,15.919504,68.461673,4.070788,-11.543405,10.305169,4.809374
0.010000,45.667556,15.880123,68.501237,3.956437,-11.435097,10.830826,4.807924
0.010000,45.671196,15.841863,68.539669,3.843216,-11.322119,11.297776,4.806554
0.010000,45.674680,15.804715,68.576981,3.731141,-11.207471,11.464808,4.805261
0.010000,45.678015,15.768666,68.613184,3.620305,-11.083640,12.383117,4.804040
0.010000,45.681208,15.733704,68.648291,3.510698,-10.960711,12.292901,4.802887
0.010000,45.684265,15.699818,68.682315,3.402374,-10.832415,12.829545,4.801800
0.010000,45.687190,15.666995,68.715268,3.295376,-10.699765,13.265041,4.800774
0.010000,45.689990,15.635220,68.747166,3.189729,-10.564697,13.506812,4.799806
0.010000,45.692670,15.604482,68.778020,3.085454,-10.427529,13.716808,4.798894
0.010000,45.695234,15.574767,68.807846,2.982613,-10.284128,14.340087,4.798035
0.010000,45.697687,15.546059,68.836658,2.881203,-10.140981,14.314664,4.797225
0.010000,45.700033,15.518346,68.864471,2.781277,-9.992560,14.842128,4.796461
0.010000,45.702276,15.491611,68.891299,2.682831,-9.844576,14.798437,4.795743
0.010000,45.704421,15.465841,68.917159,2.585922,-9.690904,15.367118,4.795066
0.010000,45.706469,15.441020,68.942064,2.490562,-9.536040,15.486407,4.794430
0.010000,45.708426,15.417132,68.966032,2.396774,-9.378779,15.726116,4.793830
0.010000,45.710295,15.394162,68.989078,2.304568,-9.220631,15.814780,4.793267
0.010000,45.712078,15.372094,69.011218,2.213990,-9.057789,16.284220,4.792737
0.010000,45.713778,15.350912,69.032468,2.125048,-8.894175,16.361456,4.792240
0.010000,45.715399,15.330599,69.052845,2.037750,-8.729816,16.435842,4.791772
0.010000,45.716942,15.311139,69.072367,1.952132,-8.561802,16.801418,4.791333
0.010000,45.718412,15.292515,69.091049,1.868207,-8.392557,16.924501,4.790921
0.010000,45.719809,15.274710,69.108909,1.785984,-8.222210,17.034752,4.790535
0.010000,45.721138,15.257707,69.125964,1.705484,-8.050092,17.211788,4.790172
0.010000,45.722399,15.241488,69.142231,1.626720,-7.876307,17.378432,4.789833
0.010000,45.723595,15.226038,69.157728,1.549711,-7.700956,17.535136,4.789515
0.010000,45.724729,15.211336,69.172473,1.474470,-7.524133,17.682336,4.789217
0.010000,45.725803,15.197368,69.186483,1.401008,-7.346132,17.800067,4.788939
0.010000,45.726818,15.184113,69.199776,1.329323,-7.168511,17.762101,4.788679
0.010000,45.727776,15.171555,69.212371,1.259462,-6.986120,18.239132,4.788437
0.010000,45.728680,15.159675,69.224284,1.191390,-6.807168,17.895167,4.788210
0.010000,45.729531,15.148456,69.235536,1.125160,-6.623050,18.411780,4.787999
0.010000,45.730331,15.137879,69.246144,1.060759,-6.440086,18.296386,4.787803
0.010000,45.731082,15.127925,69.256126,0.998193,-6.256629,18.345679,4.787621
0.010000,45.731786,15.118577,69.265500,0.937480,-6.071270,18.535904,4.787451
0.010000,45.732444,15.109815,69.274287,0.878628,-5.885193,18.607758,4.787295
0.010000,45.733059,15.101622,69.282503,0.821642,-5.698631,18.656206,4.787149
0.010000,45.733631,15.093978,69.290168,0.766529,-5.511305,18.732561,4.787015
0.010000,45.734162,15.086865,69.297301,0.713291,-5.323778,18.752719,4.786892
0.010000,45.734654,15.080264,69.303921,0.661939,-5.135140,18.863793,4.786778
0.010000,45.735109,15.074156,69.310045,0.612484,-4.945549,18.959108,4.786673
0.010000,45.735528,15.068522,69.315695,0.564927,-4.755697,18.985167,4.786578
0.010000,45.735913,15.063344,69.320887,0.519257,-4.566996,18.870143,4.786490
0.010000,45.736265,15.058602,69.325642,0.475508,-4.374866,19.212963,4.786411
0.010000,45.736585,15.054277,69.329979,0.433660,-4.184864,19.000190,4.786339
0.010000,45.736876,15.050350,69.333916,0.393731,-3.992873,19.199096,4.786274
0.010000,45.737138,15.046803,69.337473,0.355711,-3.802001,19.087260,4.786216
0.010000,45.737374,15.043616,69.340670,0.319622,-3.608885,19.311562,4.786163
0.010000,45.737584,15.040769,69.343524,0.285442,-3.418010,19.087475,4.786117
0.010000,45.737771,15.038244,69.346056,0.253196,-3.224639,19.337127,4.786076
0.010000,45.737935,15.036021,69.348285,0.222878,-3.031772,19.286718,4.786040
0.010000,45.738078,15.034081,69.350230,0.194486,-2.839169,19.260274,4.786008
0.010000,45.738202,15.032406,69.351910,0.168020,-2.646664,19.250505,4.785981
0.010000,45.738307,15.030975,69.353345,0.143492,-2.452719,19.394526,4.785958
0.010000,45.738396,15.029769,69.354554,0.120898,-2.259432,19.328674,4.785939
0.010000,45.738470,15.028769,69.355556,0.100238,-2.066023,19.340894,4.785923
0.010000,45.738529,15.027956,69.356371,0.081513,-1.872512,19.351108,4.785910
0.010000,45.738577,15.027311,69.357018,0.064724,-1.678917,19.359496,4.785899
0.010000,45.738614,15.026814,69.357517,0.049871,-1.485255,19.366242,4.785891
0.010000,45.738641,15.026445,69.357887,0.036956,-1.291540,19.371526,4.785885
0.010000,45.738660,15.026186,69.358146,0.025978,-1.097784,19.375527,4.785881
0.010000,45.738672,15.026017,69.358316,0.016938,-0.904000,19.378426,4.785879
0.010000,45.738680,15.025919,69.358414,0.009836,-0.710196,19.380402,4.785877
0.010000,45.738683,15.025872,69.358461,0.004672,-0.516380,19.381633,4.785876
0.010000,45.738684,15.025858,69.358475,0.001446,-0.322557,19.382299,4.785876
0.010000,45.738684,15.025856,69.358477,0.000159,-0.128731,19.382578,4.785876
0.010000,45.738684,15.025856,69.358477,0.000000,-0.015909,11.282204,4.785876
